id;año;aguas;region;cd_puerto;puerto_desembarque;mes;cd_especie;especie;toneladas;tipo_agente
51473;2006;NAC;Maule;748;Pelluhue;8;242;Merluza común;1;Artesanal
51474;2006;NAC;Maule;748;Pelluhue;8;282;Sierra;2;Artesanal
51475;2006;NAC;Maule;748;Pelluhue;9;230;Corvina;1;Artesanal
51476;2006;NAC;Maule;748;Pelluhue;9;444;Huepo o Navaja de mar;5;Artesanal
51477;2006;NAC;Maule;748;Pelluhue;9;234;Jurel;3;Artesanal
51478;2006;NAC;Maule;748;Pelluhue;9;242;Merluza común;88;Artesanal
51479;2006;NAC;Maule;748;Pelluhue;9;272;Roncacho, Pocha o Corvinilla;5;Artesanal
51480;2006;NAC;Maule;748;Pelluhue;9;282;Sierra;1;Artesanal
51481;2006;NAC;Maule;748;Pelluhue;10;227;Congrio colorado;2;Artesanal
51482;2006;NAC;Maule;748;Pelluhue;10;229;Congrio negro;1;Artesanal
51483;2006;NAC;Maule;748;Pelluhue;10;654;Jaiba Marmola;2;Artesanal
51484;2006;NAC;Maule;748;Pelluhue;10;655;Jaiba Remadora;2;Artesanal
51485;2006;NAC;Maule;748;Pelluhue;10;455;Loco;6;Artesanal
51486;2006;NAC;Maule;748;Pelluhue;10;242;Merluza común;58;Artesanal
51487;2006;NAC;Maule;748;Pelluhue;10;820;Piure;2;Artesanal
51488;2006;NAC;Maule;748;Pelluhue;11;110;Cochayuyo;1;Artesanal
51489;2006;NAC;Maule;748;Pelluhue;11;227;Congrio colorado;5;Artesanal
51490;2006;NAC;Maule;748;Pelluhue;11;229;Congrio negro;2;Artesanal
51491;2006;NAC;Maule;748;Pelluhue;11;230;Corvina;1;Artesanal
51492;2006;NAC;Maule;748;Pelluhue;11;654;Jaiba Marmola;1;Artesanal
51493;2006;NAC;Maule;748;Pelluhue;11;655;Jaiba Remadora;2;Artesanal
51494;2006;NAC;Maule;748;Pelluhue;11;242;Merluza común;33;Artesanal
51495;2006;NAC;Maule;748;Pelluhue;11;258;Pejegallo;1;Artesanal
51496;2006;NAC;Maule;748;Pelluhue;11;820;Piure;6;Artesanal
51497;2006;NAC;Maule;748;Pelluhue;12;227;Congrio colorado;2;Artesanal
51498;2006;NAC;Maule;748;Pelluhue;12;229;Congrio negro;1;Artesanal
51499;2006;NAC;Maule;748;Pelluhue;12;230;Corvina;2;Artesanal
51500;2006;NAC;Maule;748;Pelluhue;12;444;Huepo o Navaja de mar;9;Artesanal
51501;2006;NAC;Maule;748;Pelluhue;12;654;Jaiba Marmola;1;Artesanal
51502;2006;NAC;Maule;748;Pelluhue;12;658;Jaiba reina;1;Artesanal
51503;2006;NAC;Maule;748;Pelluhue;12;655;Jaiba Remadora;1;Artesanal
51504;2006;NAC;Maule;748;Pelluhue;12;242;Merluza común;8;Artesanal
51505;2006;NAC;Maule;748;Pelluhue;12;465;Navajuela;3;Artesanal
51506;2006;NAC;Maule;748;Pelluhue;12;820;Piure;3;Artesanal
51507;2006;NAC;Maule;748;Pelluhue;12;274;Reineta;14;Artesanal
51508;2006;NAC;Maule;748;Pelluhue;12;284;Tiburon O Marrajo dentudo;1;Artesanal
51509;2006;NAC;Bio-bío;856;Coronel;1;406;Almeja;3;Artesanal
51510;2006;NAC;Bio-bío;856;Coronel;1;205;Anchoveta;273;Artesanal
51511;2006;NAC;Bio-bío;856;Coronel;1;249;Bacaladillo o Mote;303;Artesanal
51512;2006;NAC;Bio-bío;856;Coronel;1;218;Caballa;6388;Industrial
51513;2006;NAC;Bio-bío;856;Coronel;1;110;Cochayuyo;116;Artesanal
51514;2006;NAC;Bio-bío;856;Coronel;1;230;Corvina;1;Artesanal
51515;2006;NAC;Bio-bío;856;Coronel;1;444;Huepo o Navaja de mar;7;Artesanal
51516;2006;NAC;Bio-bío;856;Coronel;1;654;Jaiba Marmola;1;Artesanal
51517;2006;NAC;Bio-bío;856;Coronel;1;445;Jibia o Calamar rojo;15807;Artesanal
51518;2006;NAC;Bio-bío;856;Coronel;1;445;Jibia o Calamar rojo;899;Industrial
51519;2006;NAC;Bio-bío;856;Coronel;1;234;Jurel;120;Artesanal
51520;2006;NAC;Bio-bío;856;Coronel;1;234;Jurel;23071;Industrial
51521;2006;NAC;Bio-bío;856;Coronel;1;125;Liquén Gomoso;9;Artesanal
51522;2006;NAC;Bio-bío;856;Coronel;1;138;Luga cuchara o corta;85;Artesanal
51523;2006;NAC;Bio-bío;856;Coronel;1;137;Luga negra o crespa;185;Artesanal
51524;2006;NAC;Bio-bío;856;Coronel;1;242;Merluza común;5;Artesanal
51525;2006;NAC;Bio-bío;856;Coronel;1;465;Navajuela;73;Artesanal
51526;2006;NAC;Bio-bío;856;Coronel;1;258;Pejegallo;1;Artesanal
51527;2006;NAC;Bio-bío;856;Coronel;1;130;Pelillo;373;Artesanal
51528;2006;NAC;Bio-bío;856;Coronel;1;130;Pelillo;185;Acuicultura
51529;2006;NAC;Bio-bío;856;Coronel;1;276;Sardina común;484;Artesanal
51530;2006;NAC;Bio-bío;856;Coronel;1;407;Taquilla;304;Artesanal
51531;2006;NAC;Bio-bío;856;Coronel;1;311;Trucha arcoíris;28;Acuicultura
51532;2006;NAC;Bio-bío;856;Coronel;2;406;Almeja;2;Artesanal
51533;2006;NAC;Bio-bío;856;Coronel;2;205;Anchoveta;10729;Artesanal
51534;2006;NAC;Bio-bío;856;Coronel;2;205;Anchoveta;189;Industrial
51535;2006;NAC;Bio-bío;856;Coronel;2;249;Bacaladillo o Mote;8507;Artesanal
51536;2006;NAC;Bio-bío;856;Coronel;2;249;Bacaladillo o Mote;52;Industrial
51537;2006;NAC;Bio-bío;856;Coronel;2;218;Caballa;5459;Industrial
51538;2006;NAC;Bio-bío;856;Coronel;2;110;Cochayuyo;162;Artesanal
51539;2006;NAC;Bio-bío;856;Coronel;2;230;Corvina;1;Artesanal
51540;2006;NAC;Bio-bío;856;Coronel;2;444;Huepo o Navaja de mar;6;Artesanal
51541;2006;NAC;Bio-bío;856;Coronel;2;640;Jaiba;1;Artesanal
51542;2006;NAC;Bio-bío;856;Coronel;2;445;Jibia o Calamar rojo;11384;Artesanal
51543;2006;NAC;Bio-bío;856;Coronel;2;445;Jibia o Calamar rojo;81;Industrial
51544;2006;NAC;Bio-bío;856;Coronel;2;234;Jurel;1712;Artesanal
51545;2006;NAC;Bio-bío;856;Coronel;2;234;Jurel;22818;Industrial
51546;2006;NAC;Bio-bío;856;Coronel;2;125;Liquén Gomoso;11;Artesanal
51547;2006;NAC;Bio-bío;856;Coronel;2;138;Luga cuchara o corta;31;Artesanal
51548;2006;NAC;Bio-bío;856;Coronel;2;137;Luga negra o crespa;53;Artesanal
51549;2006;NAC;Bio-bío;856;Coronel;2;240;Machuelo o Tritre;1341;Artesanal
51550;2006;NAC;Bio-bío;856;Coronel;2;242;Merluza común;3;Artesanal
51551;2006;NAC;Bio-bío;856;Coronel;2;465;Navajuela;88;Artesanal
51552;2006;NAC;Bio-bío;856;Coronel;2;256;Pampanito;515;Artesanal
51553;2006;NAC;Bio-bío;856;Coronel;2;258;Pejegallo;1;Artesanal
51554;2006;NAC;Bio-bío;856;Coronel;2;130;Pelillo;45;Artesanal
51555;2006;NAC;Bio-bío;856;Coronel;2;130;Pelillo;1710;Acuicultura
51556;2006;NAC;Bio-bío;856;Coronel;2;298;Pescado no clasificado;1;Artesanal
51557;2006;NAC;Bio-bío;856;Coronel;2;276;Sardina común;40202;Artesanal
51558;2006;NAC;Bio-bío;856;Coronel;2;276;Sardina común;176;Industrial
51559;2006;NAC;Bio-bío;856;Coronel;2;282;Sierra;2;Artesanal
51560;2006;NAC;Bio-bío;856;Coronel;2;282;Sierra;10;Industrial
51561;2006;NAC;Bio-bío;856;Coronel;2;407;Taquilla;220;Artesanal
51562;2006;NAC;Bio-bío;856;Coronel;2;311;Trucha arcoíris;20;Acuicultura
51563;2006;NAC;Bio-bío;856;Coronel;3;406;Almeja;2;Artesanal
51564;2006;NAC;Bio-bío;856;Coronel;3;205;Anchoveta;14328;Artesanal
51565;2006;NAC;Bio-bío;856;Coronel;3;205;Anchoveta;3867;Industrial
51566;2006;NAC;Bio-bío;856;Coronel;3;249;Bacaladillo o Mote;66116;Artesanal
51567;2006;NAC;Bio-bío;856;Coronel;3;249;Bacaladillo o Mote;40;Industrial
51568;2006;NAC;Bio-bío;856;Coronel;3;218;Caballa;7;Artesanal
51569;2006;NAC;Bio-bío;856;Coronel;3;218;Caballa;3903;Industrial
51570;2006;NAC;Bio-bío;856;Coronel;3;220;Cabrilla española;1;Artesanal
51571;2006;NAC;Bio-bío;856;Coronel;3;420;Caracol Trumulco;1;Artesanal
51572;2006;NAC;Bio-bío;856;Coronel;3;225;Cochinilla;18;Artesanal
51573;2006;NAC;Bio-bío;856;Coronel;3;227;Congrio colorado;2;Artesanal
51574;2006;NAC;Bio-bío;856;Coronel;3;230;Corvina;1;Artesanal
51575;2006;NAC;Bio-bío;856;Coronel;3;444;Huepo o Navaja de mar;228;Artesanal
51576;2006;NAC;Bio-bío;856;Coronel;3;145;Huiro;15;Artesanal
51577;2006;NAC;Bio-bío;856;Coronel;3;640;Jaiba;1;Artesanal
51578;2006;NAC;Bio-bío;856;Coronel;3;653;Jaiba Peluda o Pachona;2;Artesanal
51579;2006;NAC;Bio-bío;856;Coronel;3;658;Jaiba reina;2;Artesanal
51580;2006;NAC;Bio-bío;856;Coronel;3;655;Jaiba Remadora;2;Artesanal
51581;2006;NAC;Bio-bío;856;Coronel;3;445;Jibia o Calamar rojo;21217;Artesanal
51582;2006;NAC;Bio-bío;856;Coronel;3;445;Jibia o Calamar rojo;511;Industrial
51583;2006;NAC;Bio-bío;856;Coronel;3;234;Jurel;40258;Industrial
51584;2006;NAC;Bio-bío;856;Coronel;3;125;Liquén Gomoso;2;Artesanal
51585;2006;NAC;Bio-bío;856;Coronel;3;138;Luga cuchara o corta;28;Artesanal
51586;2006;NAC;Bio-bío;856;Coronel;3;137;Luga negra o crespa;112;Artesanal
51587;2006;NAC;Bio-bío;856;Coronel;3;240;Machuelo o Tritre;8683;Artesanal
51588;2006;NAC;Bio-bío;856;Coronel;3;242;Merluza común;1;Artesanal
51589;2006;NAC;Bio-bío;856;Coronel;3;465;Navajuela;219;Artesanal
51590;2006;NAC;Bio-bío;856;Coronel;3;256;Pampanito;1278;Artesanal
51591;2006;NAC;Bio-bío;856;Coronel;3;260;Pejerrey de mar;5;Artesanal
51592;2006;NAC;Bio-bío;856;Coronel;3;130;Pelillo;1776;Artesanal
51593;2006;NAC;Bio-bío;856;Coronel;3;130;Pelillo;830;Acuicultura
51594;2006;NAC;Bio-bío;856;Coronel;3;820;Piure;1;Artesanal
51595;2006;NAC;Bio-bío;856;Coronel;3;274;Reineta;3;Artesanal
51596;2006;NAC;Bio-bío;856;Coronel;3;276;Sardina común;41535;Artesanal
51597;2006;NAC;Bio-bío;856;Coronel;3;276;Sardina común;2190;Industrial
51598;2006;NAC;Bio-bío;856;Coronel;3;278;Sardina española;1;Artesanal
51599;2006;NAC;Bio-bío;856;Coronel;3;282;Sierra;1;Artesanal
51600;2006;NAC;Bio-bío;856;Coronel;3;282;Sierra;42;Industrial
51601;2006;NAC;Bio-bío;856;Coronel;3;407;Taquilla;122;Artesanal
51602;2006;NAC;Bio-bío;856;Coronel;3;311;Trucha arcoíris;23;Acuicultura
51603;2006;NAC;Bio-bío;856;Coronel;4;406;Almeja;1;Artesanal
51604;2006;NAC;Bio-bío;856;Coronel;4;205;Anchoveta;12416;Artesanal
51605;2006;NAC;Bio-bío;856;Coronel;4;205;Anchoveta;11676;Industrial
51606;2006;NAC;Bio-bío;856;Coronel;4;249;Bacaladillo o Mote;22568;Artesanal
51607;2006;NAC;Bio-bío;856;Coronel;4;218;Caballa;7948;Industrial
51608;2006;NAC;Bio-bío;856;Coronel;4;430;Chorito;1;Acuicultura
51609;2006;NAC;Bio-bío;856;Coronel;4;110;Cochayuyo;65;Artesanal
51610;2006;NAC;Bio-bío;856;Coronel;4;444;Huepo o Navaja de mar;133;Artesanal
51611;2006;NAC;Bio-bío;856;Coronel;4;640;Jaiba;1;Artesanal
51612;2006;NAC;Bio-bío;856;Coronel;4;445;Jibia o Calamar rojo;8759;Artesanal
51613;2006;NAC;Bio-bío;856;Coronel;4;445;Jibia o Calamar rojo;643;Industrial
51614;2006;NAC;Bio-bío;856;Coronel;4;234;Jurel;1206;Artesanal
51615;2006;NAC;Bio-bío;856;Coronel;4;234;Jurel;45709;Industrial
51616;2006;NAC;Bio-bío;856;Coronel;4;125;Liquén Gomoso;3;Artesanal
51617;2006;NAC;Bio-bío;856;Coronel;4;455;Loco;1;Artesanal
51618;2006;NAC;Bio-bío;856;Coronel;4;138;Luga cuchara o corta;14;Artesanal
51619;2006;NAC;Bio-bío;856;Coronel;4;137;Luga negra o crespa;60;Artesanal
51620;2006;NAC;Bio-bío;856;Coronel;4;240;Machuelo o Tritre;2165;Artesanal
51621;2006;NAC;Bio-bío;856;Coronel;4;242;Merluza común;1;Artesanal
51622;2006;NAC;Bio-bío;856;Coronel;4;246;Merluza de cola;1;Industrial
51623;2006;NAC;Bio-bío;856;Coronel;4;465;Navajuela;292;Artesanal
51624;2006;NAC;Bio-bío;856;Coronel;4;256;Pampanito;386;Artesanal
51625;2006;NAC;Bio-bío;856;Coronel;4;258;Pejegallo;1;Artesanal
51626;2006;NAC;Bio-bío;856;Coronel;4;130;Pelillo;1516;Artesanal
51627;2006;NAC;Bio-bío;856;Coronel;4;130;Pelillo;1070;Acuicultura
51628;2006;NAC;Bio-bío;856;Coronel;4;820;Piure;1;Artesanal
51629;2006;NAC;Bio-bío;856;Coronel;4;276;Sardina común;12116;Artesanal
51630;2006;NAC;Bio-bío;856;Coronel;4;276;Sardina común;1752;Industrial
51631;2006;NAC;Bio-bío;856;Coronel;4;282;Sierra;3;Industrial
51632;2006;NAC;Bio-bío;856;Coronel;4;407;Taquilla;372;Artesanal
51633;2006;NAC;Bio-bío;856;Coronel;4;311;Trucha arcoíris;24;Acuicultura
51634;2006;NAC;Bio-bío;856;Coronel;5;406;Almeja;2;Artesanal
51635;2006;NAC;Bio-bío;856;Coronel;5;205;Anchoveta;12998;Artesanal
51636;2006;NAC;Bio-bío;856;Coronel;5;205;Anchoveta;5989;Industrial
51637;2006;NAC;Bio-bío;856;Coronel;5;249;Bacaladillo o Mote;5751;Artesanal
51638;2006;NAC;Bio-bío;856;Coronel;5;218;Caballa;12051;Industrial
51639;2006;NAC;Bio-bío;856;Coronel;5;430;Chorito;4;Acuicultura
51640;2006;NAC;Bio-bío;856;Coronel;5;110;Cochayuyo;7;Artesanal
51641;2006;NAC;Bio-bío;856;Coronel;5;444;Huepo o Navaja de mar;95;Artesanal
51642;2006;NAC;Bio-bío;856;Coronel;5;640;Jaiba;1;Artesanal
51643;2006;NAC;Bio-bío;856;Coronel;5;445;Jibia o Calamar rojo;10410;Artesanal
51644;2006;NAC;Bio-bío;856;Coronel;5;445;Jibia o Calamar rojo;267;Industrial
51645;2006;NAC;Bio-bío;856;Coronel;5;234;Jurel;3334;Artesanal
51646;2006;NAC;Bio-bío;856;Coronel;5;234;Jurel;69847;Industrial
51647;2006;NAC;Bio-bío;856;Coronel;5;138;Luga cuchara o corta;6;Artesanal
51648;2006;NAC;Bio-bío;856;Coronel;5;137;Luga negra o crespa;117;Artesanal
51649;2006;NAC;Bio-bío;856;Coronel;5;240;Machuelo o Tritre;1418;Artesanal
51650;2006;NAC;Bio-bío;856;Coronel;5;242;Merluza común;1;Artesanal
51651;2006;NAC;Bio-bío;856;Coronel;5;465;Navajuela;305;Artesanal
51652;2006;NAC;Bio-bío;856;Coronel;5;256;Pampanito;809;Artesanal
51653;2006;NAC;Bio-bío;856;Coronel;5;256;Pampanito;21;Industrial
51654;2006;NAC;Bio-bío;856;Coronel;5;258;Pejegallo;1;Artesanal
51655;2006;NAC;Bio-bío;856;Coronel;5;260;Pejerrey de mar;1;Artesanal
51656;2006;NAC;Bio-bío;856;Coronel;5;130;Pelillo;668;Artesanal
51657;2006;NAC;Bio-bío;856;Coronel;5;130;Pelillo;225;Acuicultura
51658;2006;NAC;Bio-bío;856;Coronel;5;276;Sardina común;13967;Artesanal
51659;2006;NAC;Bio-bío;856;Coronel;5;276;Sardina común;1909;Industrial
51660;2006;NAC;Bio-bío;856;Coronel;5;282;Sierra;18;Industrial
51661;2006;NAC;Bio-bío;856;Coronel;5;407;Taquilla;423;Artesanal
51662;2006;NAC;Bio-bío;856;Coronel;5;311;Trucha arcoíris;29;Acuicultura
51663;2006;NAC;Bio-bío;856;Coronel;6;266;Albacora o Pez Espada / Ivi Heheu;6;Artesanal
51664;2006;NAC;Bio-bío;856;Coronel;6;406;Almeja;1;Artesanal
51665;2006;NAC;Bio-bío;856;Coronel;6;205;Anchoveta;94;Artesanal
51666;2006;NAC;Bio-bío;856;Coronel;6;205;Anchoveta;896;Industrial
51667;2006;NAC;Bio-bío;856;Coronel;6;249;Bacaladillo o Mote;665;Artesanal
51668;2006;NAC;Bio-bío;856;Coronel;6;218;Caballa;9365;Industrial
51669;2006;NAC;Bio-bío;856;Coronel;6;110;Cochayuyo;1;Artesanal
51670;2006;NAC;Bio-bío;856;Coronel;6;444;Huepo o Navaja de mar;30;Artesanal
51671;2006;NAC;Bio-bío;856;Coronel;6;640;Jaiba;1;Artesanal
51672;2006;NAC;Bio-bío;856;Coronel;6;445;Jibia o Calamar rojo;260;Artesanal
51673;2006;NAC;Bio-bío;856;Coronel;6;445;Jibia o Calamar rojo;21;Industrial
51674;2006;NAC;Bio-bío;856;Coronel;6;234;Jurel;127;Artesanal
51675;2006;NAC;Bio-bío;856;Coronel;6;234;Jurel;50565;Industrial
51676;2006;NAC;Bio-bío;856;Coronel;6;455;Loco;37;Artesanal
51677;2006;NAC;Bio-bío;856;Coronel;6;137;Luga negra o crespa;23;Artesanal
51678;2006;NAC;Bio-bío;856;Coronel;6;240;Machuelo o Tritre;29;Artesanal
51679;2006;NAC;Bio-bío;856;Coronel;6;242;Merluza común;2;Artesanal
51680;2006;NAC;Bio-bío;856;Coronel;6;465;Navajuela;119;Artesanal
51681;2006;NAC;Bio-bío;856;Coronel;6;256;Pampanito;19;Artesanal
51682;2006;NAC;Bio-bío;856;Coronel;6;258;Pejegallo;1;Artesanal
51683;2006;NAC;Bio-bío;856;Coronel;6;260;Pejerrey de mar;1;Artesanal
51684;2006;NAC;Bio-bío;856;Coronel;6;130;Pelillo;302;Artesanal
51685;2006;NAC;Bio-bío;856;Coronel;6;130;Pelillo;86;Acuicultura
51686;2006;NAC;Bio-bío;856;Coronel;6;276;Sardina común;285;Artesanal
51687;2006;NAC;Bio-bío;856;Coronel;6;276;Sardina común;211;Industrial
51688;2006;NAC;Bio-bío;856;Coronel;6;407;Taquilla;330;Artesanal
51689;2006;NAC;Bio-bío;856;Coronel;6;311;Trucha arcoíris;15;Acuicultura
51690;2006;NAC;Bio-bío;856;Coronel;7;205;Anchoveta;91;Artesanal
51691;2006;NAC;Bio-bío;856;Coronel;7;205;Anchoveta;324;Industrial
51692;2006;NAC;Bio-bío;856;Coronel;7;249;Bacaladillo o Mote;210;Artesanal
51693;2006;NAC;Bio-bío;856;Coronel;7;218;Caballa;10501;Industrial
51694;2006;NAC;Bio-bío;856;Coronel;7;420;Caracol Trumulco;3;Artesanal
51695;2006;NAC;Bio-bío;856;Coronel;7;444;Huepo o Navaja de mar;11;Artesanal
51696;2006;NAC;Bio-bío;856;Coronel;7;445;Jibia o Calamar rojo;5;Artesanal
51697;2006;NAC;Bio-bío;856;Coronel;7;445;Jibia o Calamar rojo;5;Industrial
51698;2006;NAC;Bio-bío;856;Coronel;7;234;Jurel;1095;Artesanal
51699;2006;NAC;Bio-bío;856;Coronel;7;234;Jurel;59666;Industrial
51700;2006;NAC;Bio-bío;856;Coronel;7;455;Loco;21;Artesanal
51701;2006;NAC;Bio-bío;856;Coronel;7;240;Machuelo o Tritre;4;Artesanal
51702;2006;NAC;Bio-bío;856;Coronel;7;242;Merluza común;3;Artesanal
51703;2006;NAC;Bio-bío;856;Coronel;7;465;Navajuela;365;Artesanal
51704;2006;NAC;Bio-bío;856;Coronel;7;256;Pampanito;8;Artesanal
51705;2006;NAC;Bio-bío;856;Coronel;7;258;Pejegallo;1;Artesanal
51706;2006;NAC;Bio-bío;856;Coronel;7;130;Pelillo;290;Artesanal
51707;2006;NAC;Bio-bío;856;Coronel;7;130;Pelillo;135;Acuicultura
51708;2006;NAC;Bio-bío;856;Coronel;7;276;Sardina común;295;Artesanal
51709;2006;NAC;Bio-bío;856;Coronel;7;276;Sardina común;193;Industrial
51710;2006;NAC;Bio-bío;856;Coronel;7;282;Sierra;1;Artesanal
51711;2006;NAC;Bio-bío;856;Coronel;7;407;Taquilla;166;Artesanal
51712;2006;NAC;Bio-bío;856;Coronel;7;311;Trucha arcoíris;92;Acuicultura
51713;2006;NAC;Bio-bío;856;Coronel;8;261;Alfonsino;4;Industrial
51714;2006;NAC;Bio-bío;856;Coronel;8;406;Almeja;14;Artesanal
51715;2006;NAC;Bio-bío;856;Coronel;8;217;Bacalao de Profundidad;1;Artesanal
51716;2006;NAC;Bio-bío;856;Coronel;8;218;Caballa;4271;Industrial
51717;2006;NAC;Bio-bío;856;Coronel;8;420;Caracol Trumulco;2;Artesanal
51718;2006;NAC;Bio-bío;856;Coronel;8;444;Huepo o Navaja de mar;51;Artesanal
51719;2006;NAC;Bio-bío;856;Coronel;8;640;Jaiba;1;Artesanal
51720;2006;NAC;Bio-bío;856;Coronel;8;654;Jaiba Marmola;1;Artesanal
51721;2006;NAC;Bio-bío;856;Coronel;8;445;Jibia o Calamar rojo;392;Industrial
51722;2006;NAC;Bio-bío;856;Coronel;8;234;Jurel;95;Artesanal
51723;2006;NAC;Bio-bío;856;Coronel;8;234;Jurel;34145;Industrial
51724;2006;NAC;Bio-bío;856;Coronel;8;455;Loco;143;Artesanal
51725;2006;NAC;Bio-bío;856;Coronel;8;240;Machuelo o Tritre;2;Artesanal
51726;2006;NAC;Bio-bío;856;Coronel;8;242;Merluza común;25;Artesanal
51727;2006;NAC;Bio-bío;856;Coronel;8;465;Navajuela;481;Artesanal
51728;2006;NAC;Bio-bío;856;Coronel;8;258;Pejegallo;1;Artesanal
51729;2006;NAC;Bio-bío;856;Coronel;8;260;Pejerrey de mar;1;Artesanal
51730;2006;NAC;Bio-bío;856;Coronel;8;130;Pelillo;68;Artesanal
51731;2006;NAC;Bio-bío;856;Coronel;8;130;Pelillo;110;Acuicultura
51732;2006;NAC;Bio-bío;856;Coronel;8;268;Raya volantín;5;Artesanal
51733;2006;NAC;Bio-bío;856;Coronel;8;282;Sierra;1;Artesanal
51734;2006;NAC;Bio-bío;856;Coronel;8;282;Sierra;4;Industrial
51735;2006;NAC;Bio-bío;856;Coronel;8;407;Taquilla;41;Artesanal
51736;2006;NAC;Bio-bío;856;Coronel;8;311;Trucha arcoíris;52;Acuicultura
51737;2006;NAC;Bio-bío;856;Coronel;9;406;Almeja;1;Artesanal
51738;2006;NAC;Bio-bío;856;Coronel;9;205;Anchoveta;12617;Artesanal
51739;2006;NAC;Bio-bío;856;Coronel;9;205;Anchoveta;3657;Industrial
51740;2006;NAC;Bio-bío;856;Coronel;9;249;Bacaladillo o Mote;356;Artesanal
51741;2006;NAC;Bio-bío;856;Coronel;9;213;Blanquillo;1;Artesanal
51742;2006;NAC;Bio-bío;856;Coronel;9;218;Caballa;11;Artesanal
51743;2006;AI;Bio-bío;856;Coronel;9;218;Caballa;158;Industrial
51744;2006;NAC;Bio-bío;856;Coronel;9;219;Cabinza;13;Artesanal
51745;2006;NAC;Bio-bío;856;Coronel;9;220;Cabrilla española;2;Artesanal
51746;2006;NAC;Bio-bío;856;Coronel;9;226;Cojinoba del norte / Piafri;1;Artesanal
51747;2006;NAC;Bio-bío;856;Coronel;9;227;Congrio colorado;2;Artesanal
51748;2006;NAC;Bio-bío;856;Coronel;9;229;Congrio negro;1;Artesanal
51749;2006;NAC;Bio-bío;856;Coronel;9;230;Corvina;4;Artesanal
51750;2006;NAC;Bio-bío;856;Coronel;9;444;Huepo o Navaja de mar;133;Artesanal
51751;2006;NAC;Bio-bío;856;Coronel;9;640;Jaiba;2;Artesanal
51752;2006;NAC;Bio-bío;856;Coronel;9;654;Jaiba Marmola;3;Artesanal
51753;2006;NAC;Bio-bío;856;Coronel;9;445;Jibia o Calamar rojo;57;Artesanal
51754;2006;NAC;Bio-bío;856;Coronel;9;445;Jibia o Calamar rojo;214;Industrial
51755;2006;NAC;Bio-bío;856;Coronel;9;234;Jurel;783;Artesanal
51756;2006;AI;Bio-bío;856;Coronel;9;234;Jurel;672;Industrial
51757;2006;NAC;Bio-bío;856;Coronel;9;348;Lenguado;1;Artesanal
51758;2006;NAC;Bio-bío;856;Coronel;9;240;Machuelo o Tritre;1857;Artesanal
51759;2006;NAC;Bio-bío;856;Coronel;9;242;Merluza común;120;Artesanal
51760;2006;NAC;Bio-bío;856;Coronel;9;246;Merluza de cola;1148;Industrial
51761;2006;NAC;Bio-bío;856;Coronel;9;465;Navajuela;358;Artesanal
51762;2006;NAC;Bio-bío;856;Coronel;9;256;Pampanito;607;Artesanal
51763;2006;NAC;Bio-bío;856;Coronel;9;258;Pejegallo;5;Artesanal
51764;2006;NAC;Bio-bío;856;Coronel;9;260;Pejerrey de mar;30;Artesanal
51765;2006;NAC;Bio-bío;856;Coronel;9;130;Pelillo;15;Artesanal
51766;2006;NAC;Bio-bío;856;Coronel;9;130;Pelillo;270;Acuicultura
51767;2006;NAC;Bio-bío;856;Coronel;9;276;Sardina común;4853;Artesanal
51768;2006;NAC;Bio-bío;856;Coronel;9;276;Sardina común;2532;Industrial
51769;2006;NAC;Bio-bío;856;Coronel;9;278;Sardina española;3;Artesanal
51770;2006;NAC;Bio-bío;856;Coronel;9;282;Sierra;1;Artesanal
51771;2006;NAC;Bio-bío;856;Coronel;9;407;Taquilla;97;Artesanal
51772;2006;NAC;Bio-bío;856;Coronel;9;311;Trucha arcoíris;37;Acuicultura
51773;2006;NAC;Bio-bío;856;Coronel;10;406;Almeja;2;Artesanal
51774;2006;NAC;Bio-bío;856;Coronel;10;205;Anchoveta;11267;Artesanal
51775;2006;NAC;Bio-bío;856;Coronel;10;205;Anchoveta;13644;Industrial
51776;2006;NAC;Bio-bío;856;Coronel;10;249;Bacaladillo o Mote;111;Artesanal
51777;2006;NAC;Bio-bío;856;Coronel;10;218;Caballa;101;Industrial
51778;2006;NAC;Bio-bío;856;Coronel;10;220;Cabrilla española;4;Artesanal
51779;2006;NAC;Bio-bío;856;Coronel;10;420;Caracol Trumulco;4;Artesanal
51780;2006;NAC;Bio-bío;856;Coronel;10;120;Chicorea de mar;3;Artesanal
51781;2006;NAC;Bio-bío;856;Coronel;10;226;Cojinoba del norte / Piafri;1;Artesanal
51782;2006;NAC;Bio-bío;856;Coronel;10;228;Congrio dorado;1;Artesanal
51783;2006;NAC;Bio-bío;856;Coronel;10;230;Corvina;2;Artesanal
51784;2006;NAC;Bio-bío;856;Coronel;10;444;Huepo o Navaja de mar;5;Artesanal
51785;2006;NAC;Bio-bío;856;Coronel;10;640;Jaiba;4;Artesanal
51786;2006;NAC;Bio-bío;856;Coronel;10;445;Jibia o Calamar rojo;2;Artesanal
51787;2006;NAC;Bio-bío;856;Coronel;10;234;Jurel;1446;Artesanal
51788;2006;NAC;Bio-bío;856;Coronel;10;234;Jurel;1222;Industrial
51789;2006;NAC;Bio-bío;856;Coronel;10;136;Luga roja;4;Artesanal
51790;2006;NAC;Bio-bío;856;Coronel;10;240;Machuelo o Tritre;802;Artesanal
51791;2006;NAC;Bio-bío;856;Coronel;10;242;Merluza común;22;Artesanal
